Program Code,Program Title,Program Genre,Air Date,Air Time,Duration
EP003077660470,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,173000,30.0
EP003077660527,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,223000,30.0
EP003077660527,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150105,013000,30.0
EP003077660544,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,163000,30.0
EP003077660544,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,193000,30.0
EP003077660571,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,133000,30.0
EP003077660571,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,163000,30.0
EP003077660578,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,210000,30.0
EP003077660578,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150105,000000,30.0
EP003087600027,DragonFlyTV,"Children,Educational,Science",20150104,130000,30.0
EP003087600027,DragonFlyTV,"Children,Educational,Science",20150104,173000,30.0
EP003087600027,DragonFlyTV,"Children,Educational,Science",20150105,013000,30.0
EP003087600027,DragonFlyTV,"Children,Educational,Science",20150105,093000,30.0
EP003087600092,DragonFlyTV,"Children,Educational,Science",20150104,143000,30.0
EP003087600092,DragonFlyTV,"Children,Educational,Science",20150104,163000,30.0
EP003087600092,DragonFlyTV,"Children,Educational,Science",20150104,170000,30.0
EP003087600092,DragonFlyTV,"Children,Educational,Science",20150104,200000,30.0
EP003087600092,DragonFlyTV,"Children,Educational,Science",20150105,120000,30.0
EP003087600092,DragonFlyTV,"Children,Educational,Science",20150105,123000,30.0
EP003087600092,DragonFlyTV,"Children,Educational,Science",20150105,130000,30.0
EP003087600092,DragonFlyTV,"Children,Educational,Science",20150105,133000,30.0
EP003137320215,Jerry Yarnell School of Fine Art,"How-to,Art",20150104,223000,30.0
EP003137320227,Jerry Yarnell School of Fine Art,"How-to,Art",20150104,183000,30.0
EP003169780033,Law & Order: Special Victims Unit,Crime drama,20150104,043000,60.0
EP003169780033,Law & Order: Special Victims Unit,Crime drama,20150104,210000,60.0
EP003169780102,Law & Order: Special Victims Unit,Crime drama,20150104,070000,60.0
EP003169780102,Law & Order: Special Victims Unit,Crime drama,20150104,220000,60.0
EP003169780104,Law & Order: Special Victims Unit,Crime drama,20150105,020000,60.0
EP003169780231,Law & Order: Special Victims Unit,Crime drama,20150104,140000,60.0
EP003169780231,Law & Order: Special Victims Unit,Crime drama,20150104,170000,60.0
EP003169780237,Law & Order: Special Victims Unit,Crime drama,20150104,150000,60.0
EP003169780237,Law & Order: Special Victims Unit,Crime drama,20150104,180000,60.0
EP003169780240,Law & Order: Special Victims Unit,Crime drama,20150104,160000,60.0
EP003169780240,Law & Order: Special Victims Unit,Crime drama,20150104,190000,60.0
EP003169780269,Law & Order: Special Victims Unit,Crime drama,20150104,170000,60.0
EP003169780269,Law & Order: Special Victims Unit,Crime drama,20150104,200000,60.0
EP003169780273,Law & Order: Special Victims Unit,Crime drama,20150104,180000,60.0
EP003169780273,Law & Order: Special Victims Unit,Crime drama,20150104,210000,60.0
EP003169780274,Law & Order: Special Victims Unit,Crime drama,20150104,190000,60.0
EP003169780274,Law & Order: Special Victims Unit,Crime drama,20150104,220000,60.0
EP003169780275,Law & Order: Special Victims Unit,Crime drama,20150104,200000,60.0
EP003169780275,Law & Order: Special Victims Unit,Crime drama,20150104,230000,60.0
EP003169780292,Law & Order: Special Victims Unit,Crime drama,20150104,210000,60.0
EP003169780292,Law & Order: Special Victims Unit,Crime drama,20150105,000000,60.0
EP003169780309,Law & Order: Special Victims Unit,Crime drama,20150104,220000,60.0
EP003169780309,Law & Order: Special Victims Unit,Crime drama,20150105,010000,60.0
EP003169780314,Law & Order: Special Victims Unit,Crime drama,20150104,230000,60.0
EP003169780314,Law & Order: Special Victims Unit,Crime drama,20150105,020000,60.0
EP003169780318,Law & Order: Special Victims Unit,Crime drama,20150105,000000,60.0
EP003169780318,Law & Order: Special Victims Unit,Crime drama,20150105,030000,60.0
EP003169780323,Law & Order: Special Victims Unit,Crime drama,20150105,010000,60.0
EP003169780323,Law & Order: Special Victims Unit,Crime drama,20150105,040000,60.0
EP003169780324,Law & Order: Special Victims Unit,Crime drama,20150105,030000,60.0
EP003169780324,Law & Order: Special Victims Unit,Crime drama,20150105,060000,60.0
EP003169780326,Law & Order: Special Victims Unit,Crime drama,20150105,020000,60.0
EP003169780326,Law & Order: Special Victims Unit,Crime drama,20150105,050000,60.0
EP003172550333,WWE SmackDown!,"Sports non-event,Pro wrestling",20150104,030000,120.0
EP003172550333,WWE SmackDown!,"Sports non-event,Pro wrestling",20150104,080000,120.0
EP003177560039,Independent Lens,"Documentary,Entertainment",20150104,230000,90.0
EP003177560284,Independent Lens,"Documentary,Entertainment",20150105,030000,90.0
EP003177560287,Independent Lens,"Documentary,Entertainment",20150105,043000,90.0
EP003177560315,Independent Lens,"Documentary,Entertainment",20150104,040000,90.0
EP003177560315,Independent Lens,"Documentary,Entertainment",20150104,050000,90.0
EP003177560315,Independent Lens,"Documentary,Entertainment",20150104,080000,90.0
EP003177560315,Independent Lens,"Documentary,Entertainment",20150104,083000,90.0
EP003177560315,Independent Lens,"Documentary,Entertainment",20150104,110000,90.0
EP003177560315,Independent Lens,"Documentary,Entertainment",20150105,071500,105.0
EP003177560315,Independent Lens,"Documentary,Entertainment",20150105,080000,90.0
EP003177560315,Independent Lens,"Documentary,Entertainment",20150105,090000,90.0
EP003177560333,Independent Lens,"Documentary,Entertainment",20150104,110000,120.0
EP003177560341,Independent Lens,"Documentary,Entertainment",20150105,040000,60.0
EP003177560341,Independent Lens,"Documentary,Entertainment",20150105,080000,60.0
EP003177560341,Independent Lens,"Documentary,Entertainment",20150105,160000,60.0
EP003209880003,Rocket Power,"Children,Action,Animated",20150104,050000,30.0
EP003209880003,Rocket Power,"Children,Action,Animated",20150104,070000,30.0
EP003209880004,Rocket Power,"Children,Action,Animated",20150104,053000,30.0
EP003209880004,Rocket Power,"Children,Action,Animated",20150104,073000,30.0
EP003209880005,Rocket Power,"Children,Action,Animated",20150105,050000,30.0
EP003209880005,Rocket Power,"Children,Action,Animated",20150105,070000,30.0
EP003209880015,Rocket Power,"Children,Action,Animated",20150105,053000,30.0
EP003209880015,Rocket Power,"Children,Action,Animated",20150105,073000,30.0
EP003250610038,Rescue Heroes,"Children,Adventure,Fantasy,Action,Animated",20150105,023000,30.0
EP003250610054,Rescue Heroes,"Children,Adventure,Fantasy,Action,Animated",20150105,020000,30.0
EP003260870245,Bob the Builder,"Children,Educational,Animated",20150104,140000,30.0
EP003260870248,Bob the Builder,"Children,Educational,Animated",20150104,130000,30.0
EP003260870253,Bob the Builder,"Children,Educational,Animated",20150104,163000,30.0
EP003260870359,Bob the Builder,"Children,Educational,Animated",20150104,123000,30.0
EP003260870360,Bob the Builder,"Children,Educational,Animated",20150104,043000,30.0
EP003260870360,Bob the Builder,"Children,Educational,Animated",20150104,093000,30.0
EP003260870360,Bob the Builder,"Children,Educational,Animated",20150104,110000,30.0
EP003260870360,Bob the Builder,"Children,Educational,Animated",20150104,113000,30.0
EP003260870360,Bob the Builder,"Children,Educational,Animated",20150104,120000,30.0
EP003260870360,Bob the Builder,"Children,Educational,Animated",20150104,123000,30.0
EP003260870360,Bob the Builder,"Children,Educational,Animated",20150104,130000,30.0
EP003260870360,Bob the Builder,"Children,Educational,Animated",20150104,133000,30.0
EP003260870360,Bob the Builder,"Children,Educational,Animated",20150104,143000,30.0
EP003260870360,Bob the Builder,"Children,Educational,Animated",20150104,153000,30.0
EP003260870360,Bob the Builder,"Children,Educational,Animated",20150104,160000,30.0
EP003266360029,Archie's Weird Mysteries,"Children,Fantasy,Animated",20150104,083000,30.0
EP003266360036,Archie's Weird Mysteries,"Children,Fantasy,Animated",20150104,080000,30.0
EP003267331272,House Hunters,"Reality,House/garden",20150104,040000,30.0
EP003267331272,House Hunters,"Reality,House/garden",20150104,070000,30.0
EP003267331272,House Hunters,"Reality,House/garden",20150104,100000,30.0
EP003267331302,House Hunters,"Reality,House/garden",20150105,040000,30.0
EP003267331302,House Hunters,"Reality,House/garden",20150105,070000,30.0
EP003267331302,House Hunters,"Reality,House/garden",20150105,100000,30.0
EP003269260008,Sherlock Holmes in the 22nd Century,"Children,Adventure,Animated",20150104,090000,30.0
EP003269260024,Sherlock Holmes in the 22nd Century,"Children,Adventure,Animated",20150104,093000,30.0
EP003271400017,Workplace Essential Skills,"Bus./financial,Educational,How-to",20150104,110000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,090500,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,093000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,103500,25.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,110000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,113000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,120000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,123000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,133000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,143000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,163000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,190000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,193000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,200000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,203000,30.0
EP003298480304,Ron Hazelton's HouseCalls,"Educational,How-to,Home improvement",20150104,230000,30.0
EP003299810002,ECU Coaches Show,Sports talk,20150104,163000,30.0
EP003343760190,Mansbridge One on One,"Interview,Public affairs",20150104,173000,30.0
EP003343760190,Mansbridge One on One,"Interview,Public affairs",20150104,183000,30.0
EP003343760190,Mansbridge One on One,"Interview,Public affairs",20150104,203000,30.0
EP003343760190,Mansbridge One on One,"Interview,Public affairs",20150105,090000,30.0
EP003343760190,Mansbridge One on One,"Interview,Public affairs",20150105,100000,30.0
EP003343760190,Mansbridge One on One,"Interview,Public affairs",20150105,120000,30.0
EP003351720033,Top Gear,"Auto,Entertainment",20150104,110000,60.0
EP003351720033,Top Gear,"Auto,Entertainment",20150104,140000,60.0
EP003351720034,Top Gear,"Auto,Entertainment",20150104,120000,60.0
EP003351720034,Top Gear,"Auto,Entertainment",20150104,150000,60.0
EP003351720242,Top Gear,"Auto,Entertainment",20150104,200000,60.0
EP003351720242,Top Gear,"Auto,Entertainment",20150104,230000,60.0
EP003351720362,Top Gear,"Auto,Entertainment",20150104,190000,60.0
EP003351720362,Top Gear,"Auto,Entertainment",20150104,220000,60.0
EP003351720490,Top Gear,"Auto,Entertainment",20150104,210000,90.0
EP003351720490,Top Gear,"Auto,Entertainment",20150105,000000,90.0
EP003351720490,Top Gear,"Auto,Entertainment",20150105,093000,90.0
EP003351720490,Top Gear,"Auto,Entertainment",20150105,123000,90.0
EP003360510075,Cooking With the Wolfman,Cooking,20150104,183000,30.0
EP003396740003,Courage the Cowardly Dog,"Children,Comedy,Adventure,Animated",20150104,143000,30.0
EP003452470774,Golf,"Sports non-event,Golf",20150104,193000,60.0
EP003471760005,Maestros,,20150105,000000,30.0
EP003537830031,Road Trip With Huell Howser,Travel,20150104,230000,60.0
EP003610630653,The Tim McCarver Show,Sports talk,20150104,093000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,000000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,010000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,060000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,073600,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,090000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,093000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,103000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,110000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,113000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,123000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,130000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,140000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,143000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,150000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,153000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,160000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,163000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,173000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,180000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,190000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,203000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,210000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,213000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150104,233000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150105,000000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150105,010000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150105,043500,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150105,050000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150105,050500,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150105,063000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150105,070000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150105,070500,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150105,073000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150105,080000,30.0
EP003610630654,The Tim McCarver Show,Sports talk,20150105,083000,30.0
EP003618800004,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,153000,30.0
EP003618800020,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,150000,30.0
EP003618800020,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,153000,30.0
EP003618800020,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,180000,30.0
EP003618800020,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,210000,30.0
EP003618800020,Cyberchase,"Children,Educational,Science,Technology,Animated",20150105,020000,30.0
EP003618800020,Cyberchase,"Children,Educational,Science,Technology,Animated",20150105,100000,30.0
EP003618800041,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,160000,30.0
EP003618800055,Cyberchase,"Children,Educational,Science,Technology,Animated",20150105,060000,30.0
EP003618800055,Cyberchase,"Children,Educational,Science,Technology,Animated",20150105,120000,30.0
EP003618800095,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,060000,30.0
EP003618800095,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,120000,30.0
EP003618800097,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,153000,30.0
EP003618800112,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,180000,30.0
EP003618800114,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,123000,30.0
EP003618800114,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,163000,30.0
EP003618800114,Cyberchase,"Children,Educational,Science,Technology,Animated",20150104,203000,30.0
EP003656850007,Invader ZIM,"Children,Fantasy",20150104,200000,30.0
EP003656850034,Invader ZIM,"Children,Fantasy",20150104,203000,30.0
EP003661670011,Monarch of the Glen,"Comedy-drama,Drama,Comedy,Romance",20150104,200000,60.0
EP003662830098,Inside Africa,Public affairs,20150104,043000,30.0
EP003662830098,Inside Africa,Public affairs,20150105,013000,30.0
EP003668050033,Loving Spoonfuls,Cooking,20150104,220000,30.0
EP003701690154,David Jeremiah,Religious,20150104,120000,60.0
EP003701690154,David Jeremiah,Religious,20150104,123000,30.0
EP003701690154,David Jeremiah,Religious,20150104,133000,30.0
EP003701690154,David Jeremiah,Religious,20150104,140000,30.0
EP003701690154,David Jeremiah,Religious,20150104,153000,30.0
EP003701690154,David Jeremiah,Religious,20150104,160000,30.0
