MSO_Code,Device ID,Event Date,Event Time,Station Number,Program Code
01540,00000004ede4,20150104,000108,61812,MV003389570000
01540,00000004ede4,20150104,000127,58574,EP012167020063
01540,00000004ede4,20150104,000158,42642,EP019234000006
01540,00000004ede4,20150104,003000,59684,EP014482900029
01540,00000004ede4,20150104,010000,42642,MV001434870000
01540,00000004ede4,20150104,010000,59684,EP014482900030
01540,00000004ede4,20150104,013000,59684,EP014482900031
01540,00000004ede4,20150104,013430,59444,MV000369090000
01540,00000004ede4,20150104,013925,70522,MV001342330000
01540,00000004ede4,20150104,014530,11097,MV005202880000
01540,00000004ede4,20150104,014614,42642,MV001434870000
01540,00000004ede4,20150104,014841,58515,MV001396250000
01540,00000004ede4,20150104,020000,59684,EP014482900032
01540,00000004ede4,20150104,023000,58515,MV001522110000
01540,00000004ede4,20150104,023000,59684,EP014482900033
01540,00000004ede4,20150104,030000,59684,EP014482900034
01540,00000004ede4,20150104,033000,59684,EP014482900035
01540,00000004ede4,20150104,040000,59684,EP014482900037
01540,00000004ede4,20150104,043000,58515,EP000028040039
01540,00000004ede4,20150104,043000,59684,EP014482900038
01540,00000004ede4,20150104,050000,58515,EP000028040041
01540,00000004ede4,20150104,050000,59684,EP014482900040
01540,00000004ede4,20150104,053000,58515,EP000028040139
01540,00000004ede4,20150104,053000,59684,EP014482900041
01540,00000004ede4,20150104,060000,59684,EP008274620042
01540,00000004ede4,20150104,063000,59684,EP008274620087
01540,00000004ede4,20150104,070000,59684,EP013761860182
01540,00000004ede4,20150104,072320,58515,EP001151270225
01540,00000004ede4,20150104,073000,58515,EP001151270227
01540,00000004ede4,20150104,073000,59684,EP015325160019
01540,00000004ede4,20150104,073151,16616,EP004154020110
01540,00000004ede4,20150104,073634,58515,EP001151270227
01540,00000004ede4,20150104,074322,16616,EP004154020110
01540,00000004ede4,20150104,075225,58515,EP001151270227
01540,00000004ede4,20150104,075330,10145,SH017672160000
01540,00000004ede4,20150104,075343,71799,SH020908750000
01540,00000004ede4,20150104,075351,58574,EP002131100116
01540,00000004ede4,20150104,075517,57708,EP001031150763
01540,00000004ede4,20150104,075831,16616,EP004154020110
01540,00000004ede4,20150104,080000,16616,EP004154020111
01540,00000004ede4,20150104,080000,59684,EP019034710010
01540,00000004ede4,20150104,080624,57708,EP001031150778
01540,00000004ede4,20150104,080640,58574,EP002131100116
01540,00000004ede4,20150104,080902,16616,EP004154020111
01540,00000004ede4,20150104,081408,57708,EP001031150778
01540,00000004ede4,20150104,081420,58574,EP002131100116
01540,00000004ede4,20150104,081431,55887,MV001390110000
01540,00000004ede4,20150104,081610,58574,EP002131100116
01540,00000004ede4,20150104,081814,10986,EP017144470050
01540,00000004ede4,20150104,082240,58574,EP002131100116
01540,00000004ede4,20150104,082257,58574,EP002131100116
01540,00000004ede4,20150104,082658,16616,EP004154020111
01540,00000004ede4,20150104,083000,59684,EP015107620015
01540,00000004ede4,20150104,083003,58574,EP002131100117
01540,00000004ede4,20150104,083142,16616,EP004154020109
01540,00000004ede4,20150104,083626,58574,EP002131100117
01540,00000004ede4,20150104,083819,16616,EP004154020109
01540,00000004ede4,20150104,083825,58574,EP002131100117
01540,00000004ede4,20150104,084120,16616,EP004154020109
01540,00000004ede4,20150104,084401,58574,EP002131100117
01540,00000004ede4,20150104,090000,59684,EP014482900039
01540,00000004ede4,20150104,092145,58574,EP002131100117
01540,00000004ede4,20150104,092629,58515,MV001816270000
01540,00000004ede4,20150104,093000,59684,EP014482900044
01540,00000004ede4,20150104,095048,58515,MV001816270000
01540,00000004ede4,20150104,095131,61854,EP004792050209
01540,00000004ede4,20150104,095224,16616,EP004154020097
01540,00000004ede4,20150104,095230,57708,EP001031150772
01540,00000004ede4,20150104,095439,16616,EP004154020097
01540,00000004ede4,20150104,095505,16616,EP004154020097
01540,00000004ede4,20150104,100000,16616,EP004154020201
01540,00000004ede4,20150104,100000,59684,EP014482900046
01540,00000004ede4,20150104,103000,59684,EP014482900047
01540,00000004ede4,20150104,110000,59684,EP014482900048
01540,00000004ede4,20150104,113000,59684,EP014482900045
01540,00000004ede4,20150104,113514,42642,EP016803220017
01540,00000004ede4,20150104,113520,58515,MV002242150000
01540,00000004ede4,20150104,113559,58574,MV003246890000
01540,00000004ede4,20150104,113852,16616,EP004154020202
01540,00000004ede4,20150104,113858,11097,MV000506130000
01540,00000004ede4,20150104,120000,59684,EP014482900051
01540,00000004ede4,20150104,121146,16616,EP004154020240
01540,00000004ede4,20150104,121513,11097,MV000506130000
01540,00000004ede4,20150104,123000,59684,EP014482900052
01540,00000004ede4,20150104,130000,59684,EP014482900053
01540,00000004ede4,20150104,133000,59684,EP014482900054
01540,00000004ede4,20150104,140000,59684,EP014482900055
01540,00000004ede4,20150104,143000,59684,EP014482900058
01540,00000004ede4,20150104,153000,59684,EP014482900063
01540,00000004ede4,20150104,160000,59684,EP014482900056
01540,00000004ede4,20150104,163000,59684,EP014482900062
01540,00000004ede4,20150104,170000,59684,EP014482900060
01540,00000004ede4,20150104,173000,59684,EP014482900068
01540,00000004ede4,20150104,180000,59684,EP014482900064
01540,00000004ede4,20150104,183000,59684,SH018137590000
01540,00000004ede4,20150104,193000,59684,EP014482900066
01540,00000004ede4,20150104,194906,11097,MV002414730000
01540,00000004ede4,20150104,195047,45507,EP000199381465
01540,00000004ede4,20150104,195122,99993,MP_MISSINGPROGRAM
01540,00000004ede4,20150104,195131,58515,EP009311820017
01540,00000004ede4,20150104,200000,58515,EP009311820018
01540,00000004ede4,20150104,200000,59684,EP014482900065
01540,00000004ede4,20150104,200026,42642,EP019234000008
01540,00000004ede4,20150104,200906,58515,EP009311820018
01540,00000004ede4,20150104,201052,58515,EP009311820018
01540,00000004ede4,20150104,201102,11867,EP009311820018
01540,00000004ede4,20150104,201120,58515,EP009311820018
01540,00000004ede4,20150104,201403,42642,EP019234000008
01540,00000004ede4,20150104,201927,58515,EP009311820018
01540,00000004ede4,20150104,202333,42642,EP019234000008
01540,00000004ede4,20150104,203000,59684,EP014482900074
01540,00000004ede4,20150104,203050,58515,EP009311820019
01540,00000004ede4,20150104,210000,58515,EP009311820020
01540,00000004ede4,20150104,213000,58515,EP009311820021
01540,00000004ede4,20150104,220000,58515,EP009311820022
01540,00000004ede4,20150104,223000,58515,EP009311820023
01540,00000004ede4,20150104,230000,58515,EP011580820079
01540,00000004ede4,20150104,233000,58515,EP011580820085
01540,00000004ef09,20150104,062450,31709,SH003484940000
01540,00000004ef09,20150104,070000,31709,SH006856660000
01540,00000004ef09,20150104,073451,64312,MV000031510000
01540,00000004ef09,20150104,082525,11741,EP019152140400
01540,00000004ef09,20150104,082712,58646,SH017498070000
01540,00000004ef09,20150104,100729,58646,EP010639460214
01540,00000004ef09,20150104,100819,11150,EP014707060108
01540,00000004ef09,20150104,100859,58646,EP010639460214
01540,00000004ef09,20150104,100941,49788,SH020480790000
01540,00000004ef09,20150104,110000,49788,EP013600540118
01540,00000004ef09,20150104,133038,49788,EP017779720038
01540,00000004ef09,20150104,140000,49788,EP017779720040
01540,00000004ef09,20150104,140344,49788,EP017779720040
01540,00000004ef09,20150104,140420,31713,SH007514250000
01540,00000004ef09,20150104,140850,64312,MV000021020000
01540,00000004ef09,20150104,145845,64312,MV000021020000
01540,00000004ef09,20150104,151500,64312,MV000011580000
01540,00000004ef09,20150104,174801,30754,SP003085720000
01540,00000004ef09,20150104,174820,99993,MP_MISSINGPROGRAM
01540,00000004ef09,20150104,174829,30754,SP003085720000
01540,00000004ef09,20150104,174907,31709,EP016328900040
01540,00000004ef09,20150104,174918,30754,SP003085720000
01540,00000004ef09,20150104,175018,11069,SH000649550000
01540,00000004ef09,20150104,175033,64312,MV000011580000
01540,00000004ef09,20150104,180000,64312,MV000047400000
01540,00000004ef09,20150104,195702,11150,EP015103710059
01540,00000004ef09,20150104,195719,57708,EP012124070086
01540,00000004ef09,20150104,200000,57708,EP010237320162
01540,00000004ef09,20150104,200042,10088,MV006781680000
01540,00000004ef09,20150104,200106,64312,MV000057450000
01540,00000004ef09,20150104,204432,64312,MV000057450000
01540,00000004ef09,20150104,204526,64312,MV000057450000
01540,00000004ef09,20150104,204614,64312,MV000057450000
01540,00000004ef09,20150104,204705,64312,MV000057450000
01540,00000004ef09,20150104,213521,57394,EP014137360082
01540,00000004ef09,20150104,213527,64312,MV000057450000
01540,00000004ef09,20150104,214135,31713,SH007514250000
01540,00000004ef09,20150104,214234,64312,MV000057450000
01540,00000004ef09,20150104,214417,31713,SH007514250000
01540,00000004ef09,20150104,214800,64312,MV000057450000
01540,00000004ef09,20150104,220000,64312,MV000049640000
01540,00000004ef0a,20150104,000000,31226,EP000037100926
01540,00000004ef0a,20150104,013300,31226,SH000191680000
01540,00000004ef0a,20150104,020200,31226,EP011748230060
01540,00000004ef0a,20150104,122514,31226,SH019732610000
01540,00000004ef0a,20150104,122537,11164,EP016803220018
01540,00000004ef0a,20150104,122618,16123,EP015237840034
01540,00000004ef0a,20150104,123000,16123,EP015237840035
01540,00000004ef0a,20150104,130000,16123,EP000036710093
01540,00000004ef0a,20150104,130053,11221,MV006650740000
01540,00000004ef0a,20150104,130355,66268,MV006650740000
01540,00000004ef0a,20150104,130630,66268,MV006650740000
01540,00000004ef0a,20150104,133252,11207,EP003169780273
01540,00000004ef0a,20150104,133327,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,133337,31711,MV000354490000
01540,00000004ef0a,20150104,133512,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,133525,11207,EP003169780273
01540,00000004ef0a,20150104,133606,66268,MV006650740000
01540,00000004ef0a,20150104,134814,11207,EP003169780273
01540,00000004ef0a,20150104,134925,50747,EP012150420033
01540,00000004ef0a,20150104,135144,11207,EP003169780273
01540,00000004ef0a,20150104,135154,11207,EP003169780273
01540,00000004ef0a,20150104,135202,66268,MV006650740000
01540,00000004ef0a,20150104,140220,11207,EP003169780274
01540,00000004ef0a,20150104,140228,66268,MV006650740000
01540,00000004ef0a,20150104,140238,10057,EP010830320208
01540,00000004ef0a,20150104,140307,70387,EP014680820093
01540,00000004ef0a,20150104,140317,12574,EP012150420034
01540,00000004ef0a,20150104,140325,11158,EP013187710079
01540,00000004ef0a,20150104,140540,11097,MV001534670000
01540,00000004ef0a,20150104,140557,11221,MV006650740000
01540,00000004ef0a,20150104,140614,66268,MV006650740000
01540,00000004ef0a,20150104,141402,11207,EP003169780274
01540,00000004ef0a,20150104,141439,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,141446,31711,MV000354490000
01540,00000004ef0a,20150104,141605,50747,EP012150420034
01540,00000004ef0a,20150104,141729,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,141741,66268,MV006650740000
01540,00000004ef0a,20150104,143446,50747,EP012150420034
01540,00000004ef0a,20150104,143527,31711,MV000354490000
01540,00000004ef0a,20150104,143604,50747,EP012150420034
01540,00000004ef0a,20150104,143619,66268,MV006650740000
01540,00000004ef0a,20150104,143639,42599,SH000191680000
01540,00000004ef0a,20150104,143732,66268,MV006650740000
01540,00000004ef0a,20150104,150000,66268,MV005607090000
01540,00000004ef0a,20150104,150017,70387,EP018630340001
01540,00000004ef0a,20150104,150030,10057,EP010830320209
01540,00000004ef0a,20150104,150040,11207,EP003169780275
01540,00000004ef0a,20150104,150226,10179,EP019268370002
01540,00000004ef0a,20150104,150233,11163,MV004074550000
01540,00000004ef0a,20150104,150243,11207,EP003169780275
01540,00000004ef0a,20150104,150428,10179,EP019268370002
01540,00000004ef0a,20150104,150435,11163,MV004074550000
01540,00000004ef0a,20150104,150633,11207,EP003169780275
01540,00000004ef0a,20150104,150642,11163,MV004074550000
01540,00000004ef0a,20150104,150712,11207,EP003169780275
01540,00000004ef0a,20150104,151541,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,151604,11913,SH019699440000
01540,00000004ef0a,20150104,151838,11207,EP003169780275
01540,00000004ef0a,20150104,152739,70387,EP018630340001
01540,00000004ef0a,20150104,152754,10057,EP010830320209
01540,00000004ef0a,20150104,152809,10989,EP020218320001
01540,00000004ef0a,20150104,152818,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,152827,10035,EP018343350001
01540,00000004ef0a,20150104,153000,10035,EP018343350002
01540,00000004ef0a,20150104,160000,10035,EP018343350013
01540,00000004ef0a,20150104,160644,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,160650,11006,EP003077660578
01540,00000004ef0a,20150104,160701,10057,EP010830320210
01540,00000004ef0a,20150104,160936,12574,EP012150420036
01540,00000004ef0a,20150104,160952,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,161014,11913,EP016328900040
01540,00000004ef0a,20150104,161020,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,161039,10093,MV002268660000
01540,00000004ef0a,20150104,161045,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,161051,16178,SP003094810000
01540,00000004ef0a,20150104,161059,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,161115,11221,MV005607090000
01540,00000004ef0a,20150104,161123,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,161134,11207,EP003169780292
01540,00000004ef0a,20150104,161207,10035,EP018343350013
01540,00000004ef0a,20150104,161225,51529,EP018343350013
01540,00000004ef0a,20150104,163000,51529,EP018343350019
01540,00000004ef0a,20150104,164436,10138,MV000576530000
01540,00000004ef0a,20150104,164442,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,164455,10057,EP010830320210
01540,00000004ef0a,20150104,164507,70387,EP018630340007
01540,00000004ef0a,20150104,164522,11913,EP016328900040
01540,00000004ef0a,20150104,164538,11187,EP017952370006
01540,00000004ef0a,20150104,164545,10035,EP018343350019
01540,00000004ef0a,20150104,165237,10035,EP018343350019
01540,00000004ef0a,20150104,170000,10035,EP018343350010
01540,00000004ef0a,20150104,180000,10035,EP013413450051
01540,00000004ef0a,20150104,180016,11207,EP003169780314
01540,00000004ef0a,20150104,180215,10057,EP010830320214
01540,00000004ef0a,20150104,181202,70387,EP018630340010
01540,00000004ef0a,20150104,181224,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,181236,35481,EP000020871508
01540,00000004ef0a,20150104,181404,19746,SH000190010000
01540,00000004ef0a,20150104,181410,10057,EP010830320214
01540,00000004ef0a,20150104,181440,32645,EP019268370006
01540,00000004ef0a,20150104,181446,10057,EP010830320214
01540,00000004ef0a,20150104,182225,70387,EP018630340010
01540,00000004ef0a,20150104,182255,11207,EP003169780314
01540,00000004ef0a,20150104,182311,70387,EP018630340010
01540,00000004ef0a,20150104,182538,10057,EP010830320214
01540,00000004ef0a,20150104,183624,35481,SH020257310000
01540,00000004ef0a,20150104,183911,10057,EP010830320214
01540,00000004ef0a,20150104,184019,70387,EP018630340010
01540,00000004ef0a,20150104,184218,10057,EP010830320214
01540,00000004ef0a,20150104,184231,70387,EP018630340010
01540,00000004ef0a,20150104,184257,10057,EP010830320214
01540,00000004ef0a,20150104,184315,70387,EP018630340010
01540,00000004ef0a,20150104,184401,10057,EP010830320214
01540,00000004ef0a,20150104,185331,70387,EP018630340010
01540,00000004ef0a,20150104,185353,11066,EP001513660123
01540,00000004ef0a,20150104,185402,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,185414,62079,EP018982780007
01540,00000004ef0a,20150104,185422,10057,EP010830320214
01540,00000004ef0a,20150104,190000,10057,EP010830320215
01540,00000004ef0a,20150104,191036,19746,SH007653390000
01540,00000004ef0a,20150104,191050,35481,EP008033970145
01540,00000004ef0a,20150104,191119,70387,EP018630340005
01540,00000004ef0a,20150104,191356,99993,MP_MISSINGPROGRAM
01540,00000004ef0a,20150104,191411,10057,EP010830320215
01540,00000004ef0a,20150104,192250,70387,EP018630340005
01540,00000004ef0a,20150104,192455,10057,EP010830320215
01540,00000004ef0a,20150104,193457,70387,EP018630340005
01540,00000004ef0a,20150104,193541,10057,EP010830320215
01540,00000004ef0a,20150104,193851,70387,EP018630340005
01540,00000004ef0a,20150104,194012,70387,EP018630340005
01540,00000004ef0a,20150104,194037,10057,EP010830320215
01540,00000004ef0a,20150104,194127,70387,EP018630340005
01540,00000004ef0a,20150104,194210,10057,EP010830320215
01540,00000004ef0a,20150104,195243,35481,EP008033970145
01540,00000004ef0a,20150104,195505,10057,EP010830320215
01540,00000004ef0a,20150104,200000,10057,EP010830320218
01540,00000004ef0a,20150104,201046,70387,EP018630340008
01540,00000004ef0a,20150104,201117,11896,EP019222940012
01540,00000004ef0a,20150104,201230,12574,EP017899670041
01540,00000004ef0a,20150104,201237,10057,EP010830320218
01540,00000004ef0a,20150104,202112,70387,EP018630340008
01540,00000004ef0a,20150104,202144,10057,EP010830320218
01540,00000004ef0a,20150104,202155,10989,EP020218320009
01540,00000004ef0a,20150104,202225,10057,EP010830320218
01540,00000004ef0a,20150104,202317,70387,EP018630340008
01540,00000004ef0a,20150104,202342,10057,EP010830320218
01540,00000004ef0a,20150104,203514,70387,EP018630340008
01540,00000004ef0a,20150104,203909,10057,EP010830320218
